[25.07.2020 11:32:31, поток 0] Парсим куки...
[25.07.2020 13:32:27, поток 0] Спарсили часть...
[25.07.2020 13:32:29, поток 0] Спарсили часть...
[25.07.2020 13:32:30, поток 0] Спарсили часть...
[25.07.2020 13:32:31, поток 0] Спарсили часть...
[25.07.2020 13:32:32, поток 0] Спарсили часть...
[25.07.2020 13:32:33, поток 0] Спарсили часть...
[25.07.2020 13:32:35, поток 0] Спарсили часть...
[25.07.2020 13:32:36, поток 0] Спарсили часть...
[25.07.2020 13:32:36, поток 0] Спарсили часть...
[25.07.2020 13:32:38, поток 0] Спарсили часть...
[25.07.2020 13:32:39, поток 0] Спарсили часть...
[25.07.2020 13:32:40, поток 0] Спарсили часть...
[25.07.2020 13:32:41, поток 0] Спарсили часть...
[25.07.2020 13:32:42, поток 0] Спарсили часть...
[25.07.2020 13:32:43, поток 0] Спарсили часть...
[25.07.2020 13:32:44, поток 0] Спарсили часть...
[25.07.2020 13:32:45, поток 0] Спарсили часть...
[25.07.2020 13:32:47, поток 0] Спарсили часть...
[25.07.2020 13:32:48, поток 0] Спарсили часть...
[25.07.2020 13:32:49, поток 0] Спарсили часть...
[25.07.2020 13:32:51, поток 0] Спарсили часть...
[25.07.2020 13:32:53, поток 0] Спарсили часть...
[25.07.2020 13:32:54, поток 0] Спарсили часть...
[25.07.2020 13:32:56, поток 0] Спарсили часть...
[25.07.2020 13:32:58, поток 0] Спарсили часть...
[25.07.2020 13:32:59, поток 0] Спарсили часть...
[25.07.2020 13:33:02, поток 0] Спарсили часть...
[25.07.2020 13:33:04, поток 0] Спарсили часть...
[25.07.2020 13:33:06, поток 0] Спарсили часть...
[25.07.2020 13:33:08, поток 0] Спарсили часть...
[25.07.2020 13:33:10, поток 0] Спарсили часть...
[25.07.2020 13:33:12, поток 0] Спарсили часть...
[25.07.2020 13:33:13, поток 0] Спарсили часть...
[25.07.2020 13:33:16, поток 0] Спарсили часть...
[25.07.2020 13:33:17, поток 0] Спарсили часть...
[25.07.2020 13:33:18, поток 0] Спарсили часть...
[25.07.2020 13:33:21, поток 0] Спарсили часть...
[25.07.2020 13:33:21, поток 0] Спарсили часть...
[25.07.2020 13:33:22, поток 0] Спарсили часть...
[25.07.2020 13:33:23, поток 0] Спарсили часть...
[25.07.2020 13:33:25, поток 0] Спарсили часть...
[25.07.2020 13:33:25, поток 0] Спарсили часть...
[25.07.2020 13:33:27, поток 0] Спарсили часть...
[25.07.2020 13:33:28, поток 0] Спарсили часть...
[25.07.2020 13:33:29, поток 0] Спарсили часть...
[25.07.2020 13:33:30, поток 0] Спарсили часть...
[25.07.2020 13:33:31, поток 0] Спарсили часть...
[25.07.2020 13:33:33, поток 0] Спарсили часть...
[25.07.2020 13:33:34, поток 0] Спарсили часть...
[25.07.2020 13:33:35, поток 0] Спарсили часть...
[25.07.2020 13:33:36, поток 0] Спарсили часть...
[25.07.2020 13:33:37, поток 0] Спарсили часть...
[25.07.2020 13:33:38, поток 0] Спарсили часть...
[25.07.2020 13:33:40, поток 0] Спарсили часть...
[25.07.2020 13:33:41, поток 0] Спарсили часть...
[25.07.2020 13:33:43, поток 0] Спарсили часть...
[25.07.2020 13:33:44, поток 0] Спарсили часть...
[25.07.2020 13:33:46, поток 0] Спарсили часть...
[25.07.2020 13:33:48, поток 0] Спарсили часть...
[25.07.2020 13:33:52, поток 0] Спарсили часть...
[25.07.2020 13:33:56, поток 0] Спарсили часть...
[25.07.2020 13:33:58, поток 0] Спарсили часть...
[25.07.2020 13:34:00, поток 0] Спарсили часть...
[25.07.2020 13:34:01, поток 0] Спарсили часть...
[25.07.2020 13:34:03, поток 0] Спарсили часть...
[25.07.2020 13:34:06, поток 0] Спарсили часть...
[25.07.2020 13:34:07, поток 0] Спарсили часть...
[25.07.2020 13:34:09, поток 0] Спарсили часть...
[25.07.2020 13:34:11, поток 0] Спарсили часть...
[25.07.2020 13:34:13, поток 0] Спарсили часть...
[25.07.2020 13:34:14, поток 0] Спарсили часть...
[25.07.2020 13:34:16, поток 0] Спарсили часть...
[25.07.2020 13:34:18, поток 0] Спарсили часть...
[25.07.2020 13:34:20, поток 0] Спарсили часть...
[25.07.2020 13:34:22, поток 0] Спарсили часть...
[25.07.2020 13:34:23, поток 0] Спарсили часть...
[25.07.2020 13:34:25, поток 0] Спарсили часть...
[25.07.2020 13:34:26, поток 0] Спарсили часть...
[25.07.2020 13:34:27, поток 0] Спарсили часть...
[25.07.2020 13:34:28, поток 0] Спарсили часть...
[25.07.2020 13:34:30, поток 0] Спарсили часть...
[25.07.2020 13:34:31, поток 0] Спарсили часть...
[25.07.2020 13:34:33, поток 0] Спарсили часть...
[25.07.2020 13:34:34, поток 0] Спарсили часть...
[25.07.2020 13:34:36, поток 0] Спарсили часть...
[25.07.2020 13:34:38, поток 0] Спарсили часть...
[25.07.2020 13:34:39, поток 0] Спарсили часть...
[25.07.2020 13:34:40, поток 0] Спарсили часть...
[25.07.2020 13:34:41, поток 0] Спарсили часть...
[25.07.2020 13:34:43, поток 0] Спарсили часть...
[25.07.2020 13:34:44, поток 0] Спарсили часть...
[25.07.2020 13:34:47, поток 0] Спарсили часть...
[25.07.2020 13:34:51, поток 0] Спарсили часть...
[25.07.2020 13:34:59, поток 0] Спарсили часть...
[25.07.2020 13:35:01, поток 0] Спарсили часть...
[25.07.2020 13:35:04, поток 0] Спарсили часть...
[25.07.2020 13:35:07, поток 0] Спарсили часть...
[25.07.2020 13:35:09, поток 0] Спарсили часть...
[25.07.2020 13:35:13, поток 0] Спарсили часть...
[25.07.2020 13:35:17, поток 0] Спарсили часть...
[25.07.2020 13:35:20, поток 0] Спарсили часть...
[25.07.2020 13:35:22, поток 0] Спарсили часть...
[25.07.2020 13:35:24, поток 0] Спарсили часть...
[25.07.2020 13:35:27, поток 0] Спарсили часть...
[25.07.2020 13:35:29, поток 0] Спарсили часть...
[25.07.2020 13:35:30, поток 0] Спарсили часть...
[25.07.2020 13:35:34, поток 0] Спарсили часть...
[25.07.2020 13:35:35, поток 0] Спарсили часть...
[25.07.2020 13:35:38, поток 0] Спарсили часть...
[25.07.2020 13:35:42, поток 0] Спарсили часть...
[25.07.2020 13:35:46, поток 0] Спарсили часть...
[25.07.2020 13:35:49, поток 0] Спарсили часть...
[25.07.2020 13:35:53, поток 0] Достигли лимита, меняем аккаунт
[25.07.2020 13:35:53, поток 0] (Ошибка) Текст ошибки: System.NullReferenceException: Ссылка на объект не указывает на экземпляр объекта.
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetData(String cookie) в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 401
[25.07.2020 13:35:53, поток 0] Спарсили часть...
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 13:35:53, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 13:35:53, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 13:35:53, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 13:35:53, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 13:35:53, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 13:35:53, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 13:35:53, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 13:35:53, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 13:35:53, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 13:35:53, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 13:35:53, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 14:06:43, поток 0] Парсим куки...
[25.07.2020 14:06:43, поток 0] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Получен неверный код статуса '422' от прокси-сервера '172.255.96.100:10000'.
   в xNet.HttpProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 14:06:43, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 14:06:43, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 14:06:43, поток 0] Парсим куки...
[25.07.2020 14:06:43, поток 0] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Получен неверный код статуса '422' от прокси-сервера '172.255.96.108:10001'.
   в xNet.HttpProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
